id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Food and drink,Seat comfort,Checkin service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction
45389,Male,Loyal Customer,34,Business Travel,Eco Plus,150,0,4,4,2,4,0,0.0,Satisfied
44812,Male,Loyal Customer,17,Business Travel,Eco,1041,2,2,2,2,2,239,240.0,Neutral or Dissatisfied
51720,Male,Loyal Customer,66,Personal Travel,Eco,451,1,4,3,1,4,13,21.0,Neutral or Dissatisfied
63672,Female,Loyal Customer,11,Business Travel,Business,2018,3,4,4,5,4,85,43.0,Satisfied
36167,Male,Loyal Customer,53,Business Travel,Eco,1674,3,3,3,4,3,7,0.0,Neutral or Dissatisfied
59251,Male,Loyal Customer,49,Business Travel,Business,2301,2,2,2,2,2,31,17.0,Neutral or Dissatisfied
118360,Male,Loyal Customer,49,Personal Travel,Eco,639,2,5,5,2,5,20,5.0,Neutral or Dissatisfied
115187,Female,Loyal Customer,25,Business Travel,Business,2386,5,5,5,3,5,13,4.0,Satisfied
45965,Male,Loyal Customer,25,Business Travel,Business,872,3,4,4,5,4,2,5.0,Satisfied
11112,Female,Loyal Customer,65,Personal Travel,Eco,216,0,2,2,5,2,0,0.0,Satisfied
43759,Male,Loyal Customer,30,Business Travel,Business,546,5,5,5,4,5,0,0.0,Satisfied
67239,Male,Loyal Customer,13,Personal Travel,Eco,1121,4,4,4,3,4,8,15.0,Neutral or Dissatisfied
129115,Female,Loyal Customer,36,Personal Travel,Eco Plus,2583,1,1,5,5,5,0,0.0,Neutral or Dissatisfied
72883,Male,Loyal Customer,46,Business Travel,Business,1096,5,3,5,5,3,0,0.0,Satisfied
98558,Male,Disloyal Customer,27,Business Travel,Business,992,2,3,3,3,3,0,0.0,Neutral or Dissatisfied
95265,Female,Loyal Customer,45,Personal Travel,Eco,239,1,5,4,3,4,0,0.0,Neutral or Dissatisfied
11787,Male,Loyal Customer,59,Personal Travel,Eco,429,1,1,1,4,1,53,42.0,Neutral or Dissatisfied
7846,Female,Loyal Customer,44,Business Travel,Business,3830,4,4,5,5,4,0,0.0,Satisfied
81405,Female,Disloyal Customer,19,Business Travel,Eco,393,1,4,4,4,4,0,0.0,Neutral or Dissatisfied
2596,Female,Loyal Customer,14,Personal Travel,Eco,280,3,3,3,3,3,0,0.0,Neutral or Dissatisfied
32558,Male,Disloyal Customer,37,Business Travel,Eco,101,2,5,5,3,5,0,4.0,Neutral or Dissatisfied
9596,Female,Loyal Customer,14,Personal Travel,Eco,283,5,2,2,3,2,13,39.0,Satisfied
52876,Male,Disloyal Customer,9,Business Travel,Eco,1024,3,1,1,1,1,0,0.0,Neutral or Dissatisfied
76433,Female,Loyal Customer,48,Personal Travel,Eco,405,2,5,5,4,4,19,12.0,Neutral or Dissatisfied
72832,Male,Loyal Customer,36,Business Travel,Business,1013,2,5,3,3,3,0,0.0,Neutral or Dissatisfied
83196,Male,Loyal Customer,39,Business Travel,Business,2711,5,5,5,4,4,5,65.0,Satisfied
30009,Male,Loyal Customer,49,Business Travel,Business,3029,5,1,3,1,3,0,0.0,Satisfied
49895,Male,Loyal Customer,58,Business Travel,Business,308,3,3,4,4,3,1,4.0,Satisfied
129728,Male,Loyal Customer,18,Business Travel,Business,1516,4,5,5,3,5,0,0.0,Satisfied
81233,Female,Loyal Customer,33,Personal Travel,Eco,223,3,5,5,2,5,0,0.0,Neutral or Dissatisfied
22453,Female,Loyal Customer,8,Personal Travel,Eco,83,2,1,1,3,1,0,0.0,Neutral or Dissatisfied
52428,Male,Loyal Customer,52,Personal Travel,Eco,369,2,2,2,5,2,0,0.0,Neutral or Dissatisfied
77131,Male,Loyal Customer,59,Personal Travel,Eco Plus,1481,3,1,4,5,1,31,25.0,Neutral or Dissatisfied
66928,Male,Loyal Customer,48,Business Travel,Business,3018,5,2,4,4,3,0,0.0,Satisfied
110663,Male,Loyal Customer,32,Business Travel,Business,829,2,2,2,1,2,54,49.0,Neutral or Dissatisfied
100068,Male,Loyal Customer,67,Personal Travel,Eco,281,2,3,3,3,3,0,0.0,Neutral or Dissatisfied
111542,Female,Loyal Customer,34,Business Travel,Business,1734,1,3,5,5,3,0,0.0,Satisfied
118460,Female,Loyal Customer,45,Business Travel,Business,304,2,2,4,5,4,15,3.0,Satisfied
57161,Female,Loyal Customer,23,Business Travel,Business,1824,1,2,2,5,2,0,0.0,Satisfied
23480,Female,Loyal Customer,32,Personal Travel,Eco,576,2,4,4,5,4,46,34.0,Neutral or Dissatisfied
32401,Female,Disloyal Customer,24,Business Travel,Eco,101,3,3,3,1,3,0,0.0,Neutral or Dissatisfied
20646,Female,Loyal Customer,59,Business Travel,Business,552,4,5,4,5,4,7,22.0,Satisfied
11675,Male,Loyal Customer,56,Business Travel,Business,429,5,3,5,4,3,36,42.0,Satisfied
52180,Male,Disloyal Customer,34,Business Travel,Eco,370,2,4,4,4,4,0,3.0,Neutral or Dissatisfied
4815,Female,Disloyal Customer,20,Business Travel,Business,500,5,2,2,4,2,0,10.0,Satisfied
106285,Male,Loyal Customer,56,Personal Travel,Eco,604,1,4,4,5,4,25,40.0,Neutral or Dissatisfied
29645,Female,Loyal Customer,19,Personal Travel,Eco,1448,3,2,2,3,2,14,17.0,Neutral or Dissatisfied
102010,Female,Disloyal Customer,65,Business Travel,Business,414,4,1,1,4,1,24,27.0,Neutral or Dissatisfied
6740,Female,Loyal Customer,27,Business Travel,Business,235,4,4,4,4,4,0,0.0,Satisfied
51349,Male,Loyal Customer,41,Business Travel,Eco Plus,109,1,1,1,3,1,1,0.0,Neutral or Dissatisfied
3971,Female,Loyal Customer,28,Business Travel,Business,1763,4,3,3,4,3,0,20.0,Satisfied
37347,Female,Loyal Customer,30,Business Travel,Business,1074,3,3,3,4,3,6,1.0,Satisfied
108714,Male,Loyal Customer,61,Business Travel,Business,321,3,2,5,5,5,13,19.0,Satisfied
124432,Female,Loyal Customer,29,Personal Travel,Eco,1262,2,4,4,4,4,0,34.0,Neutral or Dissatisfied
47985,Male,Loyal Customer,47,Personal Travel,Eco,817,4,2,4,3,2,0,0.0,Neutral or Dissatisfied
114008,Male,Loyal Customer,34,Personal Travel,Eco,1750,5,5,5,1,5,2,0.0,Satisfied
101696,Male,Loyal Customer,25,Personal Travel,Eco,1500,1,4,4,3,4,0,0.0,Neutral or Dissatisfied
96214,Male,Disloyal Customer,22,Business Travel,Business,460,0,4,4,5,4,0,0.0,Satisfied
14892,Male,Loyal Customer,77,Business Travel,Business,1798,4,3,4,2,2,0,0.0,Neutral or Dissatisfied
104532,Male,Loyal Customer,56,Business Travel,Business,1256,1,4,4,5,5,0,0.0,Satisfied
54928,Male,Loyal Customer,31,Business Travel,Business,1379,1,4,4,3,4,0,0.0,Satisfied
104264,Male,Loyal Customer,40,Business Travel,Business,456,5,5,5,3,5,0,0.0,Satisfied
25501,Female,Loyal Customer,39,Business Travel,Business,2328,4,4,4,3,1,10,10.0,Neutral or Dissatisfied
112960,Male,Loyal Customer,34,Personal Travel,Eco,1390,1,5,5,5,5,14,0.0,Neutral or Dissatisfied
13271,Male,Loyal Customer,8,Personal Travel,Eco,468,3,3,4,4,4,151,137.0,Neutral or Dissatisfied
39863,Male,Loyal Customer,16,Business Travel,Business,1710,3,3,3,2,3,0,0.0,Neutral or Dissatisfied
72532,Female,Loyal Customer,56,Business Travel,Business,3993,1,2,5,4,4,0,0.0,Satisfied
37976,Male,Loyal Customer,47,Business Travel,Business,2161,2,5,3,4,4,30,11.0,Neutral or Dissatisfied
52733,Female,Loyal Customer,38,Business Travel,Eco,2306,1,4,4,1,4,0,0.0,Neutral or Dissatisfied
17596,Male,Loyal Customer,67,Business Travel,Eco,695,2,2,2,4,2,42,17.0,Neutral or Dissatisfied
67388,Male,Disloyal Customer,20,Business Travel,Business,769,5,5,5,5,5,21,12.0,Satisfied
79746,Male,Loyal Customer,30,Business Travel,Eco Plus,762,2,2,2,1,2,11,0.0,Neutral or Dissatisfied
38127,Male,Loyal Customer,41,Business Travel,Business,3108,1,1,4,1,5,0,0.0,Satisfied
82119,Female,Disloyal Customer,22,Business Travel,Eco Plus,1276,2,1,1,2,1,0,0.0,Neutral or Dissatisfied
109589,Female,Loyal Customer,52,Business Travel,Business,992,1,3,4,4,5,18,0.0,Satisfied
125471,Female,Loyal Customer,15,Personal Travel,Eco,2845,1,2,2,5,2,0,0.0,Neutral or Dissatisfied
49142,Male,Loyal Customer,39,Business Travel,Business,1909,5,4,5,4,3,0,0.0,Satisfied
90799,Male,Loyal Customer,38,Business Travel,Business,3248,1,2,5,3,5,0,0.0,Satisfied
199,Female,Loyal Customer,60,Business Travel,Business,3756,4,2,5,5,5,36,24.0,Satisfied
110058,Female,Loyal Customer,17,Personal Travel,Eco,2173,3,3,2,2,2,139,142.0,Neutral or Dissatisfied
108019,Male,Loyal Customer,28,Business Travel,Business,589,5,4,4,4,4,41,29.0,Satisfied
34130,Female,Loyal Customer,26,Business Travel,Business,1583,4,4,4,4,4,9,0.0,Satisfied
42278,Male,Loyal Customer,45,Business Travel,Business,1883,2,5,4,4,2,86,63.0,Neutral or Dissatisfied
94250,Female,Loyal Customer,48,Business Travel,Business,248,5,5,4,4,5,8,9.0,Satisfied
478,Female,Loyal Customer,43,Business Travel,Business,89,4,3,4,4,5,0,0.0,Satisfied
52972,Male,Loyal Customer,61,Personal Travel,Eco,2306,1,1,5,5,5,194,185.0,Neutral or Dissatisfied
108131,Female,Loyal Customer,42,Business Travel,Business,2575,1,5,5,5,5,12,0.0,Satisfied
80561,Male,Loyal Customer,55,Business Travel,Business,1747,4,2,4,5,3,0,0.0,Satisfied
68987,Male,Loyal Customer,66,Personal Travel,Eco,2239,5,1,1,2,1,0,0.0,Satisfied
7766,Female,Disloyal Customer,22,Business Travel,Eco,1080,2,2,2,3,2,0,0.0,Neutral or Dissatisfied
115683,Male,Loyal Customer,23,Business Travel,Eco,337,3,3,3,1,3,17,11.0,Neutral or Dissatisfied
116071,Female,Loyal Customer,57,Personal Travel,Eco,325,4,3,2,2,3,4,0.0,Neutral or Dissatisfied
76689,Male,Loyal Customer,61,Personal Travel,Eco,516,2,4,2,2,4,1,0.0,Neutral or Dissatisfied
69821,Male,Disloyal Customer,42,Business Travel,Business,1055,3,5,5,5,5,0,3.0,Neutral or Dissatisfied
89290,Male,Loyal Customer,55,Business Travel,Business,2810,2,5,3,3,4,0,0.0,Neutral or Dissatisfied
84585,Male,Disloyal Customer,28,Business Travel,Business,669,1,4,4,4,4,2,0.0,Neutral or Dissatisfied
5476,Male,Loyal Customer,10,Personal Travel,Eco,265,1,2,5,2,2,0,0.0,Neutral or Dissatisfied
23645,Female,Loyal Customer,44,Business Travel,Business,2221,1,4,5,4,5,0,0.0,Satisfied
121858,Male,Disloyal Customer,58,Business Travel,Business,366,1,5,5,1,5,0,0.0,Neutral or Dissatisfied
91487,Female,Loyal Customer,49,Personal Travel,Eco,859,2,1,1,3,1,6,3.0,Neutral or Dissatisfied
87115,Female,Loyal Customer,34,Personal Travel,Eco,594,2,2,2,2,2,113,96.0,Neutral or Dissatisfied
109415,Male,Loyal Customer,45,Business Travel,Business,966,3,2,5,3,5,0,0.0,Satisfied
44898,Male,Loyal Customer,52,Business Travel,Eco,536,5,5,5,5,5,0,0.0,Satisfied
127344,Male,Loyal Customer,59,Business Travel,Business,3000,1,4,5,4,3,11,4.0,Satisfied
30332,Female,Loyal Customer,31,Business Travel,Eco,391,3,3,3,4,3,22,17.0,Neutral or Dissatisfied
75252,Female,Loyal Customer,23,Personal Travel,Eco,1652,1,4,4,3,4,0,13.0,Neutral or Dissatisfied
117655,Female,Loyal Customer,42,Business Travel,Business,1449,1,3,4,3,4,0,0.0,Satisfied
65135,Female,Loyal Customer,60,Personal Travel,Eco,190,2,0,1,1,1,139,137.0,Neutral or Dissatisfied
72206,Male,Loyal Customer,50,Business Travel,Business,2724,3,5,5,5,5,21,23.0,Satisfied
1541,Male,Loyal Customer,53,Business Travel,Business,987,3,5,4,3,3,0,0.0,Neutral or Dissatisfied
35758,Female,Loyal Customer,47,Business Travel,Business,1608,5,2,2,5,2,0,0.0,Satisfied
107450,Female,Loyal Customer,56,Business Travel,Business,3079,5,2,5,4,4,0,0.0,Satisfied
72073,Female,Loyal Customer,41,Business Travel,Business,2556,1,5,4,5,5,16,0.0,Satisfied
941,Female,Loyal Customer,45,Business Travel,Business,1749,2,5,4,3,3,0,0.0,Neutral or Dissatisfied
74576,Male,Loyal Customer,50,Business Travel,Eco,1464,2,2,2,1,2,0,0.0,Neutral or Dissatisfied
92131,Female,Loyal Customer,9,Personal Travel,Eco,1517,1,4,4,3,4,0,0.0,Neutral or Dissatisfied
84831,Male,Loyal Customer,38,Business Travel,Eco,481,3,3,3,2,3,5,0.0,Neutral or Dissatisfied
32871,Female,Loyal Customer,38,Personal Travel,Eco,101,2,5,5,1,5,0,0.0,Neutral or Dissatisfied
47250,Male,Disloyal Customer,27,Business Travel,Business,588,4,5,5,4,5,54,80.0,Satisfied
9272,Female,Loyal Customer,16,Personal Travel,Eco,441,2,5,5,4,5,0,0.0,Neutral or Dissatisfied
58090,Female,Loyal Customer,38,Business Travel,Business,642,1,3,2,1,4,0,0.0,Neutral or Dissatisfied
56562,Male,Loyal Customer,56,Business Travel,Business,3275,4,2,4,3,4,1,0.0,Satisfied
119781,Male,Loyal Customer,13,Personal Travel,Business,912,3,5,5,5,5,7,20.0,Neutral or Dissatisfied
21945,Female,Loyal Customer,54,Business Travel,Business,2292,2,5,4,1,5,0,0.0,Satisfied
74255,Female,Loyal Customer,18,Personal Travel,Eco,1709,3,2,2,5,2,0,0.0,Neutral or Dissatisfied
17164,Male,Loyal Customer,40,Business Travel,Business,643,5,2,1,3,2,0,0.0,Satisfied
49923,Male,Loyal Customer,44,Business Travel,Business,2843,2,3,4,4,3,0,0.0,Neutral or Dissatisfied
116607,Male,Loyal Customer,40,Business Travel,Business,358,3,5,5,5,4,84,79.0,Satisfied
24270,Female,Loyal Customer,28,Personal Travel,Eco,147,5,3,3,5,3,0,0.0,Satisfied
66920,Female,Loyal Customer,35,Business Travel,Business,964,3,2,4,4,3,0,0.0,Satisfied
128724,Male,Loyal Customer,10,Personal Travel,Eco,1235,3,1,1,1,1,0,0.0,Neutral or Dissatisfied
128081,Male,Loyal Customer,60,Business Travel,Business,2845,1,4,4,4,4,10,23.0,Satisfied
115401,Female,Disloyal Customer,65,Business Travel,Eco,362,1,5,4,2,5,21,20.0,Neutral or Dissatisfied
91821,Female,Loyal Customer,55,Business Travel,Business,2177,3,4,4,4,3,0,0.0,Satisfied
29538,Male,Loyal Customer,44,Business Travel,Business,1448,5,2,4,4,5,0,0.0,Satisfied
41589,Male,Loyal Customer,62,Personal Travel,Eco,1464,2,5,5,4,5,0,0.0,Neutral or Dissatisfied
90569,Female,Loyal Customer,55,Business Travel,Business,515,2,5,4,5,5,41,45.0,Satisfied
44901,Female,Loyal Customer,62,Personal Travel,Eco,536,3,2,4,4,3,10,14.0,Neutral or Dissatisfied
42635,Female,Loyal Customer,57,Business Travel,Business,146,5,4,4,2,4,7,4.0,Satisfied
81771,Female,Loyal Customer,51,Business Travel,Business,1416,2,2,3,3,2,0,0.0,Neutral or Dissatisfied
112730,Female,Loyal Customer,49,Personal Travel,Eco,672,1,5,5,4,3,6,0.0,Neutral or Dissatisfied
126101,Male,Disloyal Customer,28,Business Travel,Business,650,3,1,1,4,1,0,0.0,Neutral or Dissatisfied
117509,Female,Loyal Customer,51,Personal Travel,Eco,507,4,5,3,2,1,0,0.0,Satisfied
126136,Male,Loyal Customer,56,Business Travel,Eco,631,3,3,3,3,3,0,0.0,Neutral or Dissatisfied
111153,Male,Loyal Customer,29,Personal Travel,Eco,1050,2,3,3,3,3,35,9.0,Neutral or Dissatisfied
43978,Male,Loyal Customer,32,Business Travel,Business,1615,3,4,4,2,4,0,0.0,Satisfied
102341,Female,Loyal Customer,44,Business Travel,Business,3599,2,2,4,4,3,4,0.0,Satisfied
65628,Female,Loyal Customer,14,Personal Travel,Eco,175,1,5,5,5,5,3,7.0,Neutral or Dissatisfied
81064,Male,Loyal Customer,52,Business Travel,Business,931,4,5,4,4,5,0,0.0,Satisfied
20418,Male,Loyal Customer,48,Business Travel,Business,3975,3,2,2,2,2,137,139.0,Neutral or Dissatisfied
92457,Male,Loyal Customer,41,Business Travel,Eco,1892,3,3,3,3,3,70,42.0,Neutral or Dissatisfied
82253,Male,Loyal Customer,45,Business Travel,Business,1481,1,4,2,4,4,0,0.0,Neutral or Dissatisfied
51620,Male,Loyal Customer,59,Business Travel,Business,598,3,1,3,5,1,0,3.0,Satisfied
1566,Female,Loyal Customer,56,Business Travel,Business,2038,4,4,4,3,5,0,0.0,Satisfied
55573,Male,Loyal Customer,47,Business Travel,Business,1091,4,5,5,3,3,0,0.0,Satisfied
99877,Female,Loyal Customer,22,Business Travel,Business,1436,1,5,5,2,5,1,0.0,Satisfied
21108,Female,Loyal Customer,43,Personal Travel,Eco,227,3,2,4,3,4,4,0.0,Neutral or Dissatisfied
71858,Female,Loyal Customer,77,Business Travel,Business,226,3,1,4,1,1,10,15.0,Neutral or Dissatisfied
46021,Female,Loyal Customer,34,Business Travel,Business,1825,2,2,2,4,4,20,38.0,Satisfied
103021,Female,Disloyal Customer,22,Business Travel,Eco,786,4,2,2,4,2,11,0.0,Neutral or Dissatisfied
18745,Male,Loyal Customer,49,Business Travel,Eco,1167,4,4,4,5,4,0,0.0,Satisfied
38613,Male,Loyal Customer,63,Personal Travel,Eco,231,1,4,4,4,4,0,0.0,Neutral or Dissatisfied
80826,Female,Loyal Customer,48,Business Travel,Business,484,2,4,5,3,4,10,2.0,Satisfied
3463,Male,Disloyal Customer,25,Business Travel,Business,213,2,3,4,4,3,0,0.0,Neutral or Dissatisfied
57448,Male,Loyal Customer,52,Business Travel,Business,3200,2,4,4,4,5,0,1.0,Satisfied
11346,Male,Loyal Customer,18,Personal Travel,Eco,309,4,5,5,3,5,0,0.0,Satisfied
106580,Female,Loyal Customer,59,Business Travel,Business,333,2,4,5,5,4,0,0.0,Satisfied
91024,Male,Loyal Customer,42,Personal Travel,Eco,442,3,3,3,4,3,11,0.0,Neutral or Dissatisfied
76898,Male,Loyal Customer,36,Business Travel,Eco,230,5,5,5,2,5,0,0.0,Neutral or Dissatisfied
108318,Female,Loyal Customer,34,Business Travel,Business,1750,3,3,4,4,3,0,0.0,Satisfied
24782,Female,Loyal Customer,51,Business Travel,Eco,528,5,5,4,2,5,0,0.0,Satisfied
93598,Female,Loyal Customer,57,Business Travel,Business,577,4,4,4,4,4,0,0.0,Satisfied
37998,Female,Loyal Customer,46,Business Travel,Eco,1121,3,3,3,2,1,22,16.0,Satisfied
48237,Male,Loyal Customer,19,Personal Travel,Eco,259,3,5,1,3,5,0,0.0,Neutral or Dissatisfied
95627,Male,Loyal Customer,37,Personal Travel,Eco,484,4,4,4,5,4,0,0.0,Neutral or Dissatisfied
22957,Male,Loyal Customer,37,Business Travel,Business,1595,2,1,2,2,1,31,35.0,Satisfied
72372,Male,Loyal Customer,54,Business Travel,Business,1580,2,3,4,3,4,0,0.0,Satisfied
55203,Male,Loyal Customer,24,Personal Travel,Eco Plus,1379,5,4,4,4,4,0,0.0,Satisfied
74764,Female,Loyal Customer,15,Personal Travel,Eco,1464,3,3,3,4,3,0,0.0,Neutral or Dissatisfied
17165,Male,Loyal Customer,38,Business Travel,Business,643,2,1,5,5,3,85,77.0,Satisfied
20777,Male,Loyal Customer,41,Business Travel,Business,3225,1,2,4,3,3,0,0.0,Satisfied
107868,Female,Loyal Customer,24,Business Travel,Business,2988,1,1,1,2,1,11,0.0,Neutral or Dissatisfied
82443,Male,Loyal Customer,16,Business Travel,Eco,502,2,2,2,4,2,0,0.0,Neutral or Dissatisfied
70392,Female,Loyal Customer,22,Business Travel,Eco,1562,4,4,3,4,4,0,10.0,Neutral or Dissatisfied
46652,Female,Disloyal Customer,18,Business Travel,Eco,141,1,4,4,2,4,25,21.0,Neutral or Dissatisfied
99929,Male,Disloyal Customer,28,Business Travel,Eco,764,3,1,1,1,1,0,0.0,Neutral or Dissatisfied
62230,Female,Loyal Customer,54,Personal Travel,Eco,2434,2,5,5,3,5,0,0.0,Neutral or Dissatisfied
98872,Male,Loyal Customer,22,Business Travel,Business,2074,4,5,5,5,5,3,0.0,Satisfied
29783,Male,Loyal Customer,42,Business Travel,Business,234,3,2,3,2,1,0,0.0,Neutral or Dissatisfied
17392,Male,Loyal Customer,69,Business Travel,Eco,376,5,5,5,2,5,0,0.0,Satisfied
7834,Male,Loyal Customer,27,Personal Travel,Eco,650,1,1,1,1,1,0,18.0,Neutral or Dissatisfied
122303,Male,Loyal Customer,28,Personal Travel,Eco,546,2,1,3,3,1,3,3.0,Neutral or Dissatisfied
116777,Male,Loyal Customer,44,Personal Travel,Eco Plus,358,4,2,2,4,2,32,22.0,Neutral or Dissatisfied
6074,Female,Loyal Customer,62,Personal Travel,Eco,672,2,4,4,4,4,54,67.0,Neutral or Dissatisfied
125434,Male,Loyal Customer,14,Personal Travel,Eco,735,3,2,2,3,2,0,0.0,Neutral or Dissatisfied
72880,Male,Loyal Customer,40,Business Travel,Business,2387,4,4,5,3,3,0,0.0,Satisfied
81824,Female,Loyal Customer,63,Personal Travel,Eco,1310,4,3,4,3,3,0,0.0,Neutral or Dissatisfied
58123,Male,Loyal Customer,49,Personal Travel,Eco,589,4,4,5,5,4,5,0.0,Neutral or Dissatisfied
44788,Male,Loyal Customer,66,Personal Travel,Eco,1250,3,5,5,5,5,0,0.0,Neutral or Dissatisfied
31502,Male,Disloyal Customer,42,Business Travel,Eco,853,4,4,4,4,4,13,6.0,Neutral or Dissatisfied
62463,Female,Loyal Customer,54,Personal Travel,Business,1726,2,1,3,3,1,9,0.0,Neutral or Dissatisfied
69002,Female,Loyal Customer,23,Business Travel,Business,1389,4,4,4,4,4,0,0.0,Satisfied
29399,Male,Disloyal Customer,20,Business Travel,Eco,884,4,2,2,3,2,0,0.0,Satisfied
71174,Female,Loyal Customer,54,Business Travel,Business,740,3,5,5,3,3,100,87.0,Satisfied
8453,Female,Loyal Customer,41,Business Travel,Business,1379,3,2,5,5,4,93,93.0,Satisfied
15713,Female,Loyal Customer,29,Business Travel,Business,479,3,3,3,4,3,27,37.0,Neutral or Dissatisfied
74487,Male,Loyal Customer,49,Business Travel,Business,1235,4,3,5,4,5,1,0.0,Satisfied
45180,Male,Loyal Customer,62,Business Travel,Eco Plus,130,2,2,2,3,2,38,64.0,Satisfied
27321,Female,Loyal Customer,40,Business Travel,Business,2538,4,2,2,3,4,22,16.0,Satisfied
7468,Male,Loyal Customer,31,Business Travel,Business,2641,2,5,5,4,5,0,0.0,Satisfied
53885,Female,Loyal Customer,34,Personal Travel,Eco,191,4,2,2,3,2,25,13.0,Neutral or Dissatisfied
32796,Male,Loyal Customer,27,Business Travel,Business,2850,2,4,2,3,4,8,9.0,Neutral or Dissatisfied
8127,Female,Loyal Customer,51,Business Travel,Business,1812,0,4,5,3,3,0,5.0,Satisfied
12414,Female,Loyal Customer,35,Personal Travel,Eco,201,5,1,1,3,1,0,0.0,Satisfied
75275,Male,Loyal Customer,11,Personal Travel,Eco,1846,2,1,1,5,1,0,0.0,Neutral or Dissatisfied
37563,Male,Loyal Customer,42,Business Travel,Eco,544,5,5,5,4,5,2,0.0,Satisfied
19685,Male,Loyal Customer,52,Business Travel,Eco,409,4,4,4,1,4,69,82.0,Neutral or Dissatisfied
52470,Male,Loyal Customer,15,Personal Travel,Eco Plus,370,2,4,4,4,4,0,0.0,Neutral or Dissatisfied
116149,Male,Loyal Customer,47,Personal Travel,Eco,390,3,2,5,2,2,24,19.0,Neutral or Dissatisfied
129522,Female,Loyal Customer,56,Business Travel,Business,3257,5,3,5,5,3,0,0.0,Satisfied
63,Female,Loyal Customer,37,Business Travel,Business,2423,3,3,4,1,4,0,8.0,Neutral or Dissatisfied
8737,Female,Loyal Customer,26,Business Travel,Business,304,5,4,4,5,4,0,0.0,Satisfied
89786,Male,Loyal Customer,8,Personal Travel,Eco,1076,2,3,3,5,3,0,0.0,Neutral or Dissatisfied
108883,Male,Loyal Customer,60,Business Travel,Business,1510,2,2,2,2,3,6,0.0,Neutral or Dissatisfied
33702,Female,Loyal Customer,24,Business Travel,Business,1833,1,1,1,2,1,9,11.0,Neutral or Dissatisfied
81448,Male,Disloyal Customer,23,Business Travel,Business,528,4,2,2,3,2,0,0.0,Satisfied
40008,Male,Loyal Customer,35,Business Travel,Business,525,5,2,3,2,3,0,10.0,Satisfied
60535,Female,Loyal Customer,47,Personal Travel,Eco,862,4,1,3,1,1,15,8.0,Neutral or Dissatisfied
72957,Male,Disloyal Customer,37,Business Travel,Business,1096,3,5,1,3,5,0,0.0,Neutral or Dissatisfied
100052,Male,Loyal Customer,60,Personal Travel,Eco,220,3,4,4,1,4,21,42.0,Neutral or Dissatisfied
129438,Male,Disloyal Customer,36,Business Travel,Eco,414,4,5,5,4,5,0,13.0,Neutral or Dissatisfied
32112,Female,Loyal Customer,58,Business Travel,Business,101,4,3,5,3,5,7,9.0,Satisfied
109724,Female,Disloyal Customer,23,Business Travel,Eco,587,3,3,3,1,3,0,0.0,Neutral or Dissatisfied
53135,Male,Loyal Customer,38,Business Travel,Business,2480,2,4,2,1,2,12,35.0,Satisfied
113355,Female,Loyal Customer,48,Business Travel,Business,414,3,4,4,4,5,1,0.0,Satisfied
84801,Female,Loyal Customer,29,Business Travel,Business,2349,1,3,3,4,3,0,0.0,Satisfied
